Id	Word	Percentage Known	Prevalence	N	Length	Coltheart's N	OLD20	Relative Frequency	Zipf	Relative Contextual Diversity	Logarithm Contextual Diversity
18784	furtador	0.80	0.82	421	8	1	1.95	0.01	0.86	11.89	1.11
18790	fusada	0.49	-0.03	384	6	3	1.75	0.01	1.03	23.77	1.39
18802	fustaire	0.64	0.36	415	8	1	2.60	0.01	1.03	23.77	1.39
18803	fustal	0.49	-0.03	394	6	2	1.80	0.01	0.86	23.77	1.39
18805	fustany	0.41	-0.23	401	7	1	2.30	0.01	1.03	11.89	1.11
18813	futa	0.14	-1.07	451	4	16	1.00	0.01	1.03	35.65	1.56
18814	futarra	0.12	-1.15	429	7	0	2.35	0.01	0.86	11.89	1.11
18820	futilesa	0.91	1.33	408	8	0	2.80	0.01	1.03	35.65	1.56
18822	fútilment	0.78	0.76	401	9	0	2.85	0.01	0.86	23.77	1.39
18825	futurament	0.78	0.76	405	10	0	2.95	0.01	1.03	35.65	1.56
18830	gabar	0.28	-0.58	403	5	3	1.75	0.01	0.86	23.77	1.39
18835	gabier	0.42	-0.19	425	6	0	1.95	0.01	0.86	23.77	1.39
18849	gafeta	0.58	0.19	403	6	5	1.70	0.01	0.86	23.77	1.39
18853	gaial	0.28	-0.58	415	5	4	1.55	0.01	0.86	23.77	1.39
18854	gaiat	0.54	0.10	435	5	6	1.55	0.01	0.86	23.77	1.39
18867	gàl·lic	0.90	1.24	408	7	2	2.30	0.01	1.16	35.65	1.56
18869	gal·liformes	0.58	0.20	404	12	0	3.75	0.01	1.03	35.65	1.56
18870	gal·loitàlic	0.67	0.44	416	12	0	5.65	0.01	0.86	23.77	1.39
18871	gal·loromà	0.66	0.42	428	10	0	4.45	0.01	1.03	35.65	1.56
18872	gal·lurès	0.21	-0.81	400	9	0	3.10	0.01	1.03	11.89	1.11
18877	galaic	0.91	1.30	418	6	0	1.90	0.01	1.16	35.65	1.56
18887	galantment	0.92	1.35	425	10	0	2.95	0.01	0.86	23.77	1.39
18888	galanxó	0.43	-0.19	409	7	0	2.15	0.01	1.03	11.89	1.11
18896	galeig	0.40	-0.25	423	6	3	1.85	0.01	1.16	11.89	1.11
18899	galer	0.59	0.21	396	5	10	1.30	0.01	0.86	11.89	1.11
18922	galipot	0.28	-0.59	414	7	1	2.35	0.01	1.03	23.77	1.39
18925	gallada	0.38	-0.30	414	7	10	1.40	0.01	1.03	11.89	1.11
18928	gallardet	0.72	0.56	422	9	0	2.45	0.01	1.16	47.54	1.69
18930	gallardó	0.73	0.61	420	8	3	2.10	0.01	1.03	35.65	1.56
18934	galleguisme	0.91	1.29	445	11	0	3.75	0.01	0.86	23.77	1.39
18938	galleran	0.17	-0.93	412	8	2	1.80	0.01	0.86	23.77	1.39
18947	galló	0.45	-0.12	418	5	8	1.50	0.01	1.16	23.77	1.39
18948	gallof	0.23	-0.72	405	6	1	1.90	0.01	1.16	11.89	1.11
18949	gallofa	0.68	0.47	432	7	2	1.85	0.01	1.16	23.77	1.39
18952	gallorsa	0.15	-1.02	433	8	0	2.55	0.01	0.86	11.89	1.11
18961	galtaplè	0.69	0.48	415	8	0	3.65	0.01	1.03	11.89	1.11
18963	galtera	0.92	1.35	428	7	2	1.70	0.01	0.86	11.89	1.11
18980	gambar	0.78	0.75	418	6	4	1.55	0.01	0.86	11.89	1.11
18985	gambeto	0.29	-0.56	412	7	1	2.25	0.01	1.16	23.77	1.39
18988	gambirot	0.50	-0.01	401	8	0	2.80	0.01	1.03	11.89	1.11
18992	gambota	0.84	0.97	401	7	2	1.85	0.01	0.86	23.77	1.39
18993	gambuix	0.52	0.06	407	7	1	2.70	0.01	0.86	11.89	1.11
18995	gàmeta	0.46	-0.10	408	6	0	2.00	0.01	0.86	23.77	1.39
18996	gametòfit	0.49	-0.03	419	9	0	4.20	0.01	1.03	35.65	1.56
18998	gammagrafia	0.80	0.84	426	11	0	3.95	0.01	1.16	47.54	1.69
19000	gamó	0.33	-0.45	403	4	10	1.35	0.01	1.03	23.77	1.39
19001	gamoi	0.14	-1.08	426	5	1	1.90	0.01	0.86	11.89	1.11
19008	gandesà	0.81	0.85	414	7	1	2.10	0.01	0.86	11.89	1.11
19019	gangrenós	0.87	1.11	407	9	2	2.50	0.01	1.03	35.65	1.56
19021	gangsterisme	0.76	0.71	404	12	0	4.40	0.01	1.16	47.54	1.69
19027	ganivetera	0.93	1.42	433	10	1	3.05	0.01	0.86	23.77	1.39
19029	gansalla	0.24	-0.68	405	8	2	2.20	0.01	0.86	23.77	1.39
19030	gansallador	0.17	-0.92	413	11	0	3.45	0.01	1.16	23.77	1.39
19035	gansoneria	0.62	0.30	405	10	0	2.70	0.01	0.86	23.77	1.39
19036	ganta	0.09	-1.31	427	5	13	1.15	0.01	1.03	35.65	1.56
19048	ganyol	0.46	-0.10	417	6	4	1.65	0.01	1.03	35.65	1.56
19049	ganyolar	0.51	0.02	422	8	1	2.40	0.01	1.16	23.77	1.39
19052	gaó	0.28	-0.58	433	3	16	1.00	0.01	1.03	35.65	1.56
19064	garbella	0.82	0.91	424	8	5	1.55	0.01	1.16	47.54	1.69
19067	garbellament	0.79	0.80	418	12	0	3.30	0.01	1.03	35.65	1.56
19069	garbellet	0.79	0.81	424	9	4	2.00	0.01	1.03	11.89	1.11
19077	garbull	0.71	0.54	422	7	2	2.10	0.01	0.86	23.77	1.39
19081	gardenya	0.55	0.11	433	8	2	2.25	0.01	1.16	23.77	1.39
19082	gardí	0.28	-0.58	425	5	6	1.55	0.01	0.86	23.77	1.39
19083	gardina	0.22	-0.75	425	7	8	1.60	0.01	1.16	47.54	1.69
19088	gargamelló	0.75	0.68	413	10	1	3.00	0.01	0.86	23.77	1.39
19090	garganxó	0.53	0.06	409	8	0	2.75	0.01	1.16	23.77	1.39
19091	gàrgara	0.84	0.98	455	7	0	2.55	0.01	1.16	23.77	1.39
19092	gargarisme	0.73	0.60	425	10	0	2.80	0.01	0.86	23.77	1.39
19096	gàrguil	0.26	-0.63	409	7	1	2.75	0.01	1.03	23.77	1.39
19106	garleries	0.26	-0.64	437	9	0	2.40	0.01	0.86	11.89	1.11
19111	garola	0.35	-0.37	429	6	7	1.55	0.01	1.16	23.77	1.39
19113	garoter	0.56	0.16	408	7	1	1.90	0.01	0.86	23.77	1.39
19120	garranxa	0.43	-0.17	386	8	2	1.90	0.01	1.03	11.89	1.11
19133	garriguer	0.81	0.86	428	9	1	2.85	0.01	0.86	11.89	1.11
19144	garroner	0.58	0.19	418	8	3	1.80	0.01	1.03	11.89	1.11
19147	garrotejar	0.92	1.35	404	10	1	2.55	0.01	1.03	23.77	1.39
19152	garrover	0.50	0.01	438	8	3	1.95	0.01	1.16	23.77	1.39
19179	gasoliner	0.73	0.60	418	9	1	2.60	0.01	0.86	23.77	1.39
19198	gastròtrics	0.27	-0.62	405	11	0	4.05	0.01	0.86	23.77	1.39
19202	gatada	0.74	0.65	419	6	9	1.40	0.01	0.86	23.77	1.39
19203	gatamoixeria	0.54	0.11	431	12	0	4.85	0.01	1.03	11.89	1.11
19209	gatge	0.27	-0.60	422	5	3	1.85	0.01	1.03	23.77	1.39
19210	gatgejar	0.24	-0.69	424	8	0	2.10	0.01	0.86	23.77	1.39
19211	gatinada	0.47	-0.08	429	8	2	1.85	0.01	0.86	23.77	1.39
19212	gatmaimó	0.21	-0.81	430	8	0	3.80	0.01	1.16	35.65	1.56
19216	gatonera	0.71	0.54	402	8	1	1.95	0.01	1.03	35.65	1.56
19218	gatsaule	0.11	-1.19	417	8	0	3.05	0.01	1.03	23.77	1.39
19224	gaudeamus	0.34	-0.41	388	9	0	3.85	0.01	1.16	35.65	1.56
19229	gauge	0.16	-0.98	435	5	1	1.90	0.01	1.16	47.54	1.69
19230	gaullisme	0.49	-0.03	399	9	0	3.00	0.01	0.86	23.77	1.39
19236	gavanyar	0.49	-0.02	431	8	1	2.55	0.01	1.16	23.77	1.39
19242	gavarrot	0.67	0.43	417	8	0	2.40	0.01	0.86	11.89	1.11
19243	gavatge	0.48	-0.06	419	7	1	2.05	0.01	0.86	11.89	1.11
19245	gavell	0.75	0.67	391	6	3	1.75	0.01	1.16	23.77	1.39
19250	gavilans	0.81	0.88	401	8	0	2.60	0.01	1.03	23.77	1.39
19253	gavinot	0.58	0.20	432	7	1	2.35	0.01	1.16	47.54	1.69
19261	gebrador	0.90	1.27	438	8	0	2.00	0.01	1.16	47.54	1.69
19262	gebrar	0.89	1.19	409	6	1	1.90	0.01	1.16	47.54	1.69
19272	gehenna	0.08	-1.39	396	7	0	2.95	0.01	1.03	23.77	1.39
19275	gelabror	0.67	0.44	398	8	0	2.90	0.01	0.86	11.89	1.11
19277	gelader	0.74	0.65	402	7	3	1.80	0.01	1.16	23.77	1.39
19325	gènera	0.37	-0.33	407	6	2	1.90	0.01	0.86	23.77	1.39
19330	generalat	0.28	-0.58	419	9	0	2.40	0.01	0.86	11.89	1.11
19345	genesíac	0.35	-0.39	416	8	0	3.35	0.01	0.86	11.89	1.11
19357	genitiu	0.87	1.11	435	7	0	2.45	0.01	1.03	35.65	1.56
19358	genitor	0.59	0.22	412	7	0	2.35	0.01	0.86	23.77	1.39
19363	genollada	0.89	1.20	393	9	1	2.35	0.01	0.86	23.77	1.39
19366	genòmic	0.84	0.97	415	7	0	2.45	0.01	1.16	35.65	1.56
19380	gentilitat	0.82	0.89	432	10	0	2.80	0.01	0.86	23.77	1.39
19382	gentola	0.42	-0.21	436	7	1	1.95	0.01	1.03	11.89	1.11
19388	geocèntric	0.98	1.90	412	10	0	3.00	0.01	1.03	35.65	1.56
19389	geocentrisme	0.97	1.80	418	12	0	3.90	0.01	0.86	23.77	1.39
19391	geodèsia	0.73	0.61	415	8	1	2.65	0.01	1.03	35.65	1.56
19398	geoide	0.43	-0.18	407	6	0	2.50	0.01	0.86	23.77	1.39
19406	geomorfòleg	0.84	0.98	413	11	0	4.45	0.01	0.86	23.77	1.39
19419	geraniàcies	0.58	0.20	446	11	0	3.80	0.01	1.03	35.65	1.56
19425	gerdó	0.36	-0.35	433	5	6	1.65	0.01	0.86	11.89	1.11
19426	gerdonera	0.44	-0.15	385	9	0	2.90	0.01	0.86	23.77	1.39
19430	gerga	0.47	-0.08	408	5	7	1.60	0.01	0.86	11.89	1.11
19434	gerla	0.17	-0.92	395	5	9	1.45	0.01	0.86	23.77	1.39
19451	germinatiu	0.93	1.41	417	10	0	2.75	0.01	1.03	35.65	1.56
19453	gerontofília	0.72	0.57	442	12	0	4.65	0.01	1.16	47.54	1.69
19454	gerontòleg	0.81	0.85	423	10	0	3.50	0.01	1.03	35.65	1.56
19458	gerreria	0.65	0.39	427	8	1	1.95	0.01	1.03	35.65	1.56
19475	gesticulador	0.98	1.94	419	12	0	3.05	0.01	1.16	47.54	1.69
19485	gibbsita	0.05	-1.60	418	8	0	3.55	0.01	0.86	11.89	1.11
19486	gibel·lí	0.44	-0.16	434	8	0	2.75	0.01	0.86	23.77	1.39
19487	gibelí	0.40	-0.24	412	6	0	2.55	0.01	1.03	35.65	1.56
19499	gihad	0.65	0.38	424	5	1	1.95	0.01	1.03	35.65	1.56
19508	ginebrer	0.89	1.19	427	8	1	2.30	0.01	0.86	23.77	1.39
19511	ginebrosa	0.81	0.85	413	9	0	2.65	0.01	1.16	23.77	1.39
19519	ginestell	0.75	0.66	408	9	0	3.15	0.01	1.03	35.65	1.56
19525	ginjolenca	0.70	0.53	435	10	0	3.65	0.01	0.86	11.89	1.11
19531	ginyar	0.55	0.11	412	6	4	1.70	0.01	1.16	11.89	1.11
19534	gipsícola	0.16	-0.97	377	9	0	3.50	0.01	0.86	23.77	1.39
19536	gipsoteca	0.10	-1.26	427	9	0	3.20	0.01	1.16	11.89	1.11
19542	giradiscos	0.82	0.91	412	10	0	3.65	0.01	1.16	23.77	1.39
19549	girament	0.83	0.93	413	8	1	1.95	0.01	1.03	35.65	1.56
19550	giràndola	0.40	-0.24	410	9	0	3.10	0.01	1.16	23.77	1.39
19552	girapeix	0.64	0.35	408	8	0	2.90	0.01	1.16	47.54	1.69
19561	girell	0.51	0.02	404	6	0	1.80	0.01	1.03	23.77	1.39
19563	girientorn	0.10	-1.27	428	10	0	3.95	0.01	1.03	11.89	1.11
19567	girondí	0.72	0.57	416	7	1	2.60	0.01	1.03	23.77	1.39
19571	gisca	0.24	-0.70	440	5	6	1.55	0.01	1.03	11.89	1.11
19590	glacialment	0.87	1.09	380	11	0	3.30	0.01	0.86	23.77	1.39
19599	glandívor	0.39	-0.29	430	9	0	3.45	0.01	0.86	23.77	1.39
19602	glaner	0.34	-0.40	422	6	3	1.70	0.01	1.16	11.89	1.11
19603	glànola	0.33	-0.44	434	7	0	2.80	0.01	1.03	11.89	1.11
19604	glapir	0.30	-0.52	415	6	1	1.95	0.01	1.03	23.77	1.39
19605	glassa	0.51	0.03	403	6	2	1.80	0.01	1.16	47.54	1.69
19606	glasseta	0.33	-0.45	436	8	0	2.55	0.01	0.86	11.89	1.11
19610	glaucòfan	0.46	-0.09	420	9	0	3.90	0.01	1.16	23.77	1.39
19613	gleba	0.82	0.89	422	5	3	1.80	0.01	0.86	23.77	1.39
19618	gliadina	0.20	-0.82	401	8	0	2.90	0.01	1.16	35.65	1.56
19620	glicèric	0.87	1.12	405	8	0	2.80	0.01	1.03	35.65	1.56
19626	glicòlic	0.52	0.06	425	8	0	3.05	0.01	1.03	35.65	1.56
19644	gloriejar	0.74	0.63	433	9	1	2.60	0.01	1.03	35.65	1.56
19652	glosar	0.83	0.94	430	6	2	1.75	0.01	1.03	35.65	1.56
19655	glossador	0.83	0.93	434	9	0	2.60	0.01	0.86	23.77	1.39
19659	glossolàlia	0.22	-0.75	400	11	0	4.65	0.01	0.86	11.89	1.11
19660	glossopeda	0.37	-0.34	413	10	0	3.90	0.01	0.86	23.77	1.39
19665	glotogonia	0.24	-0.70	405	10	0	3.90	0.01	0.86	11.89	1.11
19671	glucòlisi	0.79	0.78	417	9	0	3.75	0.01	0.86	23.77	1.39
19674	glucosamina	0.82	0.89	422	11	0	4.45	0.01	0.86	11.89	1.11
19677	glucurònic	0.38	-0.30	417	10	0	4.05	0.01	0.86	11.89	1.11
19678	gluó	0.15	-1.04	434	4	1	1.95	0.01	1.16	35.65	1.56
19681	glutamina	0.87	1.10	430	9	0	2.90	0.01	0.86	23.77	1.39
19685	glutenina	0.53	0.08	408	9	1	3.20	0.01	1.16	35.65	1.56
19689	gnèissic	0.20	-0.84	447	8	0	3.50	0.01	0.86	23.77	1.39
19690	gneissoide	0.16	-0.99	421	10	0	4.50	0.01	0.86	11.89	1.11
19694	gnòmic	0.63	0.34	421	6	0	2.15	0.01	0.86	11.89	1.11
19715	gojat	0.20	-0.83	384	5	2	1.85	0.01	1.16	35.65	1.56
19723	goleró	0.24	-0.69	422	6	0	2.00	0.01	1.16	23.77	1.39
19731	goliard	0.50	0.01	436	7	0	2.45	0.01	1.16	35.65	1.56
19734	golosia	0.46	-0.10	420	7	1	1.95	0.01	1.03	23.77	1.39
19739	gomboldar	0.14	-1.06	391	9	0	3.45	0.01	0.86	11.89	1.11
19749	gonfanó	0.11	-1.19	443	7	0	3.00	0.01	1.03	23.77	1.39
19751	goniòmetre	0.46	-0.10	425	10	0	2.90	0.01	0.86	23.77	1.39
19753	gonocòccia	0.46	-0.10	425	10	1	4.20	0.01	1.16	35.65	1.56
19758	gordiacis	0.11	-1.21	424	9	0	3.20	0.01	0.86	23.77	1.39
19768	gorjal	0.61	0.28	423	6	1	1.90	0.01	1.16	11.89	1.11
19770	gormanderia	0.63	0.33	393	11	0	3.45	0.01	1.03	23.77	1.39
19774	gorrí	0.75	0.68	434	5	3	1.85	0.01	1.03	23.77	1.39
19776	gorrista	0.52	0.04	448	8	0	2.40	0.01	0.86	23.77	1.39
19783	gosser	0.70	0.53	404	6	5	1.60	0.01	1.16	47.54	1.69
19800	gotxa	0.20	-0.84	412	5	5	1.65	0.01	0.86	11.89	1.11
19818	gracilitat	0.68	0.45	418	10	0	2.90	0.01	1.16	47.54	1.69
19824	gradeta	0.56	0.15	421	7	3	1.80	0.01	0.86	11.89	1.11
19826	graduable	0.98	2.01	407	9	0	2.55	0.01	1.03	35.65	1.56
19837	grafema	0.49	-0.03	401	7	0	2.10	0.01	0.86	11.89	1.11
19848	grafòman	0.59	0.24	412	8	0	3.10	0.01	0.86	23.77	1.39
19849	grafomania	0.80	0.83	427	10	0	3.60	0.01	1.03	35.65	1.56
19877	granalla	0.51	0.02	433	8	1	2.00	0.01	1.16	11.89	1.11
19887	grandirostre	0.25	-0.68	424	12	0	4.65	0.01	1.03	23.77	1.39
19889	grandor	0.71	0.55	448	7	1	1.95	0.01	1.16	47.54	1.69
19891	granejat	0.83	0.94	396	8	1	1.95	0.01	1.16	23.77	1.39
19892	granellada	0.64	0.36	420	10	1	2.65	0.01	1.16	35.65	1.56
19902	granissa	0.81	0.87	428	8	0	2.05	0.01	1.16	47.54	1.69
19909	granívor	0.73	0.61	416	8	0	2.75	0.01	0.86	23.77	1.39
19911	granment	0.28	-0.56	405	8	0	2.25	0.01	0.86	23.77	1.39
19917	grànul	0.85	1.01	411	6	0	2.70	0.01	1.16	23.77	1.39
19918	granulació	0.94	1.50	402	10	0	2.90	0.01	1.16	47.54	1.69
19919	granulador	0.89	1.19	425	10	0	2.80	0.01	0.86	11.89	1.11
19926	graonat	0.83	0.94	425	7	0	1.85	0.01	0.86	23.77	1.39
19932	grapeig	0.93	1.48	426	7	0	1.95	0.01	1.16	47.54	1.69
19934	grapialtesa	0.07	-1.47	394	11	0	4.30	0.01	0.86	23.77	1.39
19936	graponar	0.67	0.42	412	8	1	2.20	0.01	1.16	23.77	1.39
19937	graponejar	0.83	0.94	404	10	1	2.60	0.01	0.86	23.77	1.39
19943	grassor	0.66	0.40	416	7	3	2.05	0.01	0.86	23.77	1.39
19956	gratibuixes	0.18	-0.91	424	11	0	4.20	0.01	1.16	11.89	1.11
19961	gràtil	0.30	-0.52	421	6	1	2.10	0.01	0.86	23.77	1.39
19969	gratussa	0.23	-0.73	433	8	0	2.70	0.01	0.86	23.77	1.39
19971	grauer	0.39	-0.28	424	6	2	1.85	0.01	0.86	11.89	1.11
19984	gravidesa	0.94	1.53	396	9	0	2.65	0.01	1.16	47.54	1.69
19990	gravitant	0.97	1.85	440	9	0	2.20	0.01	1.16	47.54	1.69
19996	greala	0.08	-1.35	403	6	2	1.80	0.01	0.86	11.89	1.11
19999	grecollatí	0.89	1.22	421	10	0	3.65	0.01	1.16	47.54	1.69
20009	greixatge	0.63	0.34	434	9	0	2.90	0.01	1.03	23.77	1.39
20025	grenxa	0.40	-0.24	425	6	3	1.85	0.01	1.03	23.77	1.39
20026	greny	0.55	0.13	407	5	3	1.70	0.01	1.03	11.89	1.11
20031	gresa	0.35	-0.38	404	5	8	1.40	0.01	0.86	11.89	1.11
20036	gresolera	0.55	0.12	407	9	0	2.70	0.01	0.86	23.77	1.39
20040	grevíl·lea	0.26	-0.65	431	10	0	4.30	0.01	0.86	11.89	1.11
20044	griala	0.15	-1.01	407	6	3	1.80	0.01	0.86	11.89	1.11
20061	grímpola	0.39	-0.28	428	8	0	2.95	0.01	0.86	11.89	1.11
20074	griseta	0.76	0.71	429	7	3	1.80	0.01	0.86	23.77	1.39
20091	groguejar	0.94	1.55	423	9	0	2.50	0.01	1.16	47.54	1.69
20093	groguera	0.74	0.64	426	8	3	1.85	0.01	0.86	11.89	1.11
20099	gróndola	0.22	-0.75	410	8	0	2.60	0.01	1.03	23.77	1.39
20102	gronxadís	0.86	1.04	407	9	1	2.60	0.01	0.86	23.77	1.39
20104	gronxadora	0.95	1.65	442	10	1	2.60	0.01	1.16	35.65	1.56
20105	gronxament	0.90	1.25	412	10	0	2.80	0.01	0.86	23.77	1.39
20108	grony	0.40	-0.25	406	5	3	1.80	0.01	1.16	23.77	1.39
20114	grossal	0.38	-0.31	408	7	0	1.95	0.01	1.03	23.77	1.39
20118	grosserament	0.79	0.81	434	12	0	3.55	0.01	0.86	23.77	1.39
20119	grosseria	0.77	0.74	401	9	1	2.50	0.01	1.03	35.65	1.56
20121	grossulària	0.22	-0.78	432	11	0	4.15	0.01	0.86	11.89	1.11
20125	gruada	0.59	0.23	404	6	0	1.90	0.01	1.03	11.89	1.11
20129	grufa	0.16	-0.99	445	5	3	1.70	0.01	0.86	11.89	1.11
20130	gruïformes	0.31	-0.48	410	10	0	3.45	0.01	1.16	47.54	1.69
20135	gruixat	0.44	-0.14	411	7	2	1.75	0.01	1.16	47.54	1.69
20173	guanter	0.78	0.75	453	7	1	1.85	0.01	1.03	23.77	1.39
20175	guanteria	0.63	0.34	425	9	0	2.30	0.01	0.86	11.89	1.11
20176	guanxe	0.41	-0.22	404	6	1	1.90	0.01	0.86	23.77	1.39
20182	guarà	0.51	0.03	415	5	3	1.75	0.01	1.16	47.54	1.69
20190	guardacotxes	0.92	1.41	411	12	0	3.80	0.01	1.16	23.77	1.39
20191	guardafoc	0.94	1.52	414	9	0	2.95	0.01	1.03	35.65	1.56
20195	guardanàs	0.34	-0.41	413	9	1	2.30	0.01	0.86	11.89	1.11
20197	guardapits	0.74	0.65	399	10	0	2.75	0.01	0.86	23.77	1.39
20215	guarnidor	0.95	1.58	435	9	0	2.65	0.01	1.03	11.89	1.11
20223	güelf	0.26	-0.64	447	5	1	1.80	0.01	0.86	23.77	1.39
20237	guerxesa	0.56	0.14	414	8	0	2.60	0.01	1.16	23.77	1.39
20241	guiador	0.84	1.00	435	7	0	1.90	0.01	1.03	35.65	1.56
20245	guier	0.25	-0.66	406	5	6	1.50	0.01	1.03	23.77	1.39
20255	guilloixar	0.25	-0.66	425	10	0	3.70	0.01	0.86	23.77	1.39
20258	guillotinada	0.98	2.04	448	12	0	3.10	0.01	1.03	35.65	1.56
20267	guindar	0.55	0.12	453	7	2	1.85	0.01	1.03	35.65	1.56
20268	guindaressa	0.15	-1.01	419	11	0	4.30	0.01	1.16	11.89	1.11
20275	guineuer	0.75	0.65	428	8	0	2.65	0.01	0.86	11.89	1.11
20300	guiula	0.27	-0.62	430	6	1	1.95	0.01	1.03	23.77	1.39
20307	guixera	0.87	1.12	428	7	3	1.65	0.01	1.03	35.65	1.56
20308	guixeria	0.88	1.16	429	8	1	2.10	0.01	0.86	23.77	1.39
20315	gunita	0.11	-1.22	390	6	1	1.90	0.01	0.86	11.89	1.11
20329	gutíferes	0.28	-0.57	399	9	0	2.90	0.01	0.86	23.77	1.39
20356	hagadà	0.09	-1.31	428	6	0	2.20	0.01	0.86	23.77	1.39
20357	hagiografia	0.47	-0.08	393	11	0	2.85	0.01	1.16	47.54	1.69
20358	hagiogràfic	0.49	-0.03	440	11	0	3.40	0.01	1.03	35.65	1.56
20364	hajar	0.05	-1.63	445	5	3	1.75	0.01	1.16	35.65	1.56
20374	halòfil	0.52	0.04	400	7	0	2.60	0.01	0.86	23.77	1.39
20404	harúspex	0.08	-1.38	393	8	0	4.00	0.01	0.86	11.89	1.11
20406	hassid	0.06	-1.49	407	6	0	1.95	0.01	1.16	11.89	1.11
20409	haussa	0.04	-1.69	394	6	0	2.00	0.01	1.16	35.65	1.56
20410	haüyna	0.04	-1.73	427	6	0	2.95	0.01	0.86	11.89	1.11
20414	haveria	0.14	-1.09	414	7	0	1.95	0.01	0.86	23.77	1.39
20427	hegelià	0.45	-0.12	399	7	0	2.90	0.01	0.86	11.89	1.11
20442	helicoide	0.81	0.88	411	9	0	3.20	0.01	1.16	35.65	1.56
20445	heliògraf	0.87	1.11	417	9	0	2.85	0.01	0.86	23.77	1.39
20446	heliogravat	0.55	0.11	396	11	0	4.35	0.01	0.86	11.89	1.11
20447	heliosi	0.55	0.13	375	7	0	2.65	0.01	0.86	23.77	1.39
20455	hemangioma	0.50	-0.01	404	10	0	3.85	0.01	0.86	23.77	1.39
20456	hemant	0.07	-1.43	417	6	3	1.85	0.01	1.03	23.77	1.39
20457	hemàtic	0.71	0.55	448	7	2	1.90	0.01	0.86	23.77	1.39
20463	hematològic	0.94	1.50	414	11	0	2.85	0.01	1.03	35.65	1.56
20466	hematúria	0.50	0.00	387	9	0	2.90	0.01	0.86	23.77	1.39
20469	hemicordats	0.36	-0.36	400	11	0	3.70	0.01	0.86	11.89	1.11
20470	hemina	0.11	-1.19	443	6	1	1.90	0.01	0.86	11.89	1.11
20474	hemípter	0.44	-0.15	417	8	0	2.80	0.01	1.03	35.65	1.56
20477	hemistiqui	0.32	-0.45	433	10	0	3.80	0.01	0.86	23.77	1.39
20478	hemocianina	0.43	-0.18	419	11	0	4.05	0.01	0.86	11.89	1.11
20479	hemocultiu	0.88	1.15	428	10	0	3.75	0.01	1.16	47.54	1.69
20486	hemòlisi	0.70	0.53	437	8	0	3.25	0.01	0.86	23.77	1.39
20489	hemoptisi	0.30	-0.51	412	9	0	3.60	0.01	1.03	35.65	1.56
20495	hemostàtic	0.89	1.22	423	10	0	2.65	0.01	1.03	35.65	1.56
20497	henicosà	0.07	-1.43	455	8	0	3.60	0.01	0.86	11.89	1.11
20505	hepatologia	0.91	1.32	436	11	1	3.10	0.01	0.86	23.77	1.39
20508	heptàgon	0.99	2.13	429	8	0	3.40	0.01	1.16	47.54	1.69
20521	herbam	0.69	0.50	417	6	1	1.90	0.01	1.16	47.54	1.69
20527	herbejar	0.73	0.60	460	8	0	2.40	0.01	1.03	23.77	1.39
20528	herbera	0.66	0.41	391	7	5	1.70	0.01	1.03	23.77	1.39
20532	herborista	0.94	1.48	403	10	0	3.00	0.01	1.03	35.65	1.56
20540	heretable	0.91	1.34	397	9	0	2.75	0.01	0.86	11.89	1.11
20544	heretatge	0.90	1.24	438	9	0	2.65	0.01	0.86	23.77	1.39
20551	hereuer	0.32	-0.47	442	7	1	2.10	0.01	1.16	11.89	1.11
20555	hermeticitat	0.88	1.17	413	12	0	4.10	0.01	1.03	35.65	1.56
20580	heterocíclic	0.77	0.73	397	12	0	4.95	0.01	0.86	23.77	1.39
20586	heterònim	0.73	0.61	403	9	0	3.25	0.01	1.16	35.65	1.56
20596	heurístic	0.82	0.90	453	9	0	2.75	0.01	0.86	23.77	1.39
20602	hexagram	0.74	0.63	428	8	0	3.40	0.01	1.03	23.77	1.39
20603	hexàmetre	0.81	0.88	450	9	0	2.85	0.01	1.03	35.65	1.56
20611	hiatus	0.75	0.66	417	6	0	2.25	0.01	0.86	23.77	1.39
20627	hidrazina	0.27	-0.60	417	9	1	3.05	0.01	0.86	11.89	1.11
20630	hidró	0.47	-0.07	438	5	1	1.95	0.01	1.16	11.89	1.11
20634	hidrocele	0.36	-0.36	393	9	0	3.50	0.01	0.86	23.77	1.39
20639	hidròfit	0.80	0.83	403	8	1	2.50	0.01	0.86	23.77	1.39
20642	hidròfug	0.87	1.11	419	8	0	2.70	0.01	1.03	35.65	1.56
20643	hidrogel	0.90	1.27	405	8	2	2.70	0.01	1.16	35.65	1.56
20645	hidrogenació	0.92	1.38	425	12	0	4.30	0.01	1.16	23.77	1.39
20646	hidrogenat	0.96	1.67	420	10	0	3.20	0.01	1.03	35.65	1.56
20649	hidrolasa	0.40	-0.24	408	9	0	3.30	0.01	0.86	11.89	1.11
20654	hidròmetre	0.95	1.63	404	10	1	2.80	0.01	1.16	47.54	1.69
20657	hidrona	0.23	-0.73	437	7	1	2.10	0.01	1.16	11.89	1.11
20658	hidrònim	0.50	0.00	402	8	0	2.80	0.01	0.86	11.89	1.11
20660	hidropesia	0.51	0.02	418	10	0	3.35	0.01	1.16	47.54	1.69
20666	hidrosfera	0.99	2.09	444	10	0	3.60	0.01	1.03	35.65	1.56
20672	hidroxil	0.71	0.54	404	8	0	2.65	0.01	0.86	23.77	1.39
20680	hifa	0.17	-0.96	424	4	6	1.65	0.01	0.86	23.77	1.39
